,Area,Perimeter,Compactness,Occlusivity,Min_radial,Volume,RayPortion_sky,RayPortion_obstacles,Betweenness_car,Betweenness_ped,subjective,objective,objective_discrete
82,3366.357422,515.6865484,0.159073737,264.2675777,4.43497,670189.0,0.214327315,0.3645894,5091508,1868,1,1.066666667,0
83,4525.04451,654.0632091,0.132920901,310.76150110000003,4.666017462,798707.0,0.253348864,0.29838866199999997,5091508,1868,1,1.033333333,0
84,4039.7904049999997,591.5381531,0.14507854,191.68376719999998,9.300305824,809524.0,0.256843331,0.284216657,5091508,1868,1,1.533333333,3
85,3286.545456,530.8974446999999,0.146530569,188.0226644,9.187797622,708181.0,0.22966414300000002,0.335468841,5091508,1868,1,1.233333333,1
86,2847.711014,320.7570683,0.347817483,110.2205133,10.72357656,746534.0,0.24703941,0.297709183,5086890,2008,1,1.133333333,0
87,2720.03888,265.5030531,0.484893388,111.17176200000002,10.55765965,685951.5,0.22471364800000002,0.32119976699999997,5080830,1520,1,1.266666667,1
88,2709.182182,269.1234019,0.470054818,107.2095825,10.39174339,647759.5,0.21180353300000002,0.333333334,5080830,1520,1,1.4333333330000002,2
89,2725.665802,274.5344929,0.454457991,89.66099671,10.22582715,598702.0,0.199281693,0.3454669,5080830,1520,1,1.4,2
90,2753.18927,281.2949682,0.437258373,103.27148659999999,10.05991023,563903.0,0.18821588,0.35478547899999996,5080830,1520,1,1.066666667,0
91,2883.820243,304.208147,0.39160039799999996,106.18930520000002,9.89483099,547964.5,0.182780043,0.35730926,5080830,1520,1,1.133333333,0
92,2796.1620559999997,317.24177819999994,0.34914235299999996,98.05270281,13.01134235,553364.5,0.18336245399999998,0.352358765,5080830,1520,1,1.266666667,1
93,3035.525505,394.41404689999996,0.245173169,148.8416333,14.71395597,601418.0,0.195204815,0.33944865,5080830,1520,1,1.166666667,0
94,3227.062592,486.33865049999997,0.171450866,136.7657821,14.68331846,683226.0,0.215298,0.31702582,4882206,2016,2,1.4,2
95,3588.9613189999995,434.4131715,0.238986117,137.3902625,6.063033542,649958.0,0.204426325,0.345369831,1030152,874,2,0.933333333,0
96,3925.4551090000004,473.9666749,0.219585807,149.3264531,5.470103022999999,714278.0,0.22461657899999998,0.322655795,1030152,874,2,1.066666667,0
97,5113.185318,596.4961638,0.180586835,170.54929009999998,5.218390542,807919.0,0.251407494,0.288293535,4882206,2016,2,1.066666667,0
98,4840.159042,596.9621967,0.170677329,155.3173875,5.963773835,820880.0,0.257425743,0.277033586,4882206,2016,2,1.4333333330000002,2
99,4004.6377409999996,603.6931852999999,0.138083108,110.99487749999999,10.32188141,826535.0,0.263443991,0.265967773,4882206,2016,2,1.5,3
100,2912.800461,603.7577112,0.10041422,139.1186169,8.455592107000001,824490.0,0.26616191,0.265967773,3206860,2178,2,1.233333333,1
101,2085.542633,431.48135,0.140768304,87.40640286,3.737008747,702077.0,0.22616967600000001,0.321490973,4207722,2670,2,1.5,3
102,1836.7276149999998,237.28081260000002,0.409948572,101.84129940000001,3.272183118,470320.0,0.15608619699999998,0.43214909700000004,4097812,2452,2,1.4333333330000002,2
103,1835.864288,238.2903877,0.40629117600000003,91.74443935,3.2775146810000004,415661.0,0.13977868400000001,0.454863133,4097812,2452,2,1.533333333,3
104,1840.357269,239.03527819999996,0.404751067,92.12953057,3.2828461910000004,403230.0,0.137643176,0.45699864100000004,4097812,2452,2,1.266666667,1
105,1888.1050559999999,239.7350149,0.412832676,106.2249379,3.28862207,386612.0,0.133760435,0.461463794,4097812,2452,2,1.533333333,3
106,1909.8161850000001,241.04407169999996,0.413065161,103.7665889,3.2939535460000005,385369.5,0.133178024,0.462434479,4097812,2452,2,1.466666667,2
107,1945.8498539999998,243.24202000000002,0.413275968,109.9664874,3.2992850560000004,378933.0,0.130557174,0.46515239799999997,4097812,2452,2,1.2,1
108,1969.5052030000002,245.5079255,0.41061609,99.36152268,3.3050608999999995,382835.0,0.131819064,0.46379343799999995,4097812,2452,2,1.2,1
